,tconst,primaryTitle,startYear,runtimeMinutes,genres,Decennie
303511,tt0317042,One Point O,2004,95,Mystery,2000s
303521,tt0317052,AKA,2002,123,Drama,2000s
303521,tt0317052,AKA,2002,123,Romance,2000s
303601,tt0317132,Because of Winn-Dixie,2005,106,Comedy,2000s
303601,tt0317132,Because of Winn-Dixie,2005,106,Drama,2000s
303601,tt0317132,Because of Winn-Dixie,2005,106,Family,2000s
303665,tt0317198,Bridget Jones: The Edge of Reason,2004,108,Comedy,2000s
303665,tt0317198,Bridget Jones: The Edge of Reason,2004,108,Drama,2000s
303665,tt0317198,Bridget Jones: The Edge of Reason,2004,108,Romance,2000s
303686,tt0317219,Cars,2006,117,Adventure,2000s
303686,tt0317219,Cars,2006,117,Animation,2000s
303686,tt0317219,Cars,2006,117,Comedy,2000s
303700,tt0317234,Painted Fire,2002,120,Biography,2000s
303700,tt0317234,Painted Fire,2002,120,Drama,2000s
303700,tt0317234,Painted Fire,2002,120,History,2000s
303768,tt0317303,Daddy Day Care,2003,92,Comedy,2000s
303768,tt0317303,Daddy Day Care,2003,92,Family,2000s
303803,tt0317341,The Last Letter,2002,61,Drama,2000s
304093,tt0317640,The Hebrew Hammer,2003,85,Comedy,2000s
304101,tt0317648,Hidalgo,2004,136,Action,2000s
304101,tt0317648,Hidalgo,2004,136,Adventure,2000s
304101,tt0317648,Hidalgo,2004,136,Biography,2000s
304157,tt0317705,The Incredibles,2004,115,Action,2000s
304157,tt0317705,The Incredibles,2004,115,Adventure,2000s
304157,tt0317705,The Incredibles,2004,115,Animation,2000s
304189,tt0317740,The Italian Job,2003,111,Action,2000s
304189,tt0317740,The Italian Job,2003,111,Crime,2000s
304189,tt0317740,The Italian Job,2003,111,Thriller,2000s
304361,tt0317919,Mission: Impossible III,2006,126,Action,2000s
304361,tt0317919,Mission: Impossible III,2006,126,Adventure,2000s
304361,tt0317919,Mission: Impossible III,2006,126,Thriller,2000s
304390,tt0317950,Nola,2003,97,Comedy,2000s
304390,tt0317950,Nola,2003,97,Romance,2000s
304404,tt0317965,My Mother's Smile,2002,105,Drama,2000s
304584,tt0318155,Looney Tunes: Back in Action,2003,93,Adventure,2000s
304584,tt0318155,Looney Tunes: Back in Action,2003,93,Animation,2000s
304584,tt0318155,Looney Tunes: Back in Action,2003,93,Comedy,2000s
304710,tt0318283,Alex & Emma,2003,96,Comedy,2000s
304710,tt0318283,Alex & Emma,2003,96,Romance,2000s
304718,tt0318292,Amar te duele,2002,104,Drama,2000s
304718,tt0318292,Amar te duele,2002,104,Romance,2000s
304799,tt0318374,The Cooler,2003,101,Drama,2000s
304799,tt0318374,The Cooler,2003,101,Romance,2000s
304835,tt0318411,The Magdalene Sisters,2002,114,Drama,2000s
304886,tt0318462,The Motorcycle Diaries,2004,126,Adventure,2000s
304886,tt0318462,The Motorcycle Diaries,2004,126,Biography,2000s
304886,tt0318462,The Motorcycle Diaries,2004,126,Drama,2000s
304945,tt0318523,Red Bear,2002,95,Crime,2000s
304945,tt0318523,Red Bear,2002,95,Drama,2000s
304945,tt0318523,Red Bear,2002,95,Thriller,2000s
305043,tt0318627,Resident Evil: Apocalypse,2004,94,Action,2000s
305043,tt0318627,Resident Evil: Apocalypse,2004,94,Horror,2000s
305043,tt0318627,Resident Evil: Apocalypse,2004,94,Sci-Fi,2000s
305051,tt0318635,Rocker,1972,85,Action,1970s
305051,tt0318635,Rocker,1972,85,Crime,1970s
305051,tt0318635,Rocker,1972,85,Drama,1970s
305057,tt0318641,The Rutles 2: Can't Buy Me Lunch,2004,84,Comedy,2000s
305065,tt0318649,Sahara,2005,124,Action,2000s
305065,tt0318649,Sahara,2005,124,Adventure,2000s
305065,tt0318649,Sahara,2005,124,Comedy,2000s
305140,tt0318725,Fear and Trembling,2003,107,Comedy,2000s
305140,tt0318725,Fear and Trembling,2003,107,Drama,2000s
305176,tt0318761,Thumbsucker,2005,96,Comedy,2000s
305176,tt0318761,Thumbsucker,2005,96,Drama,2000s
305261,tt0318850,The Young Black Stallion,2003,50,Adventure,2000s
305261,tt0318850,The Young Black Stallion,2003,50,Drama,2000s
305261,tt0318850,The Young Black Stallion,2003,50,Family,2000s
305379,tt0318974,The Alamo,2004,137,Drama,2000s
305379,tt0318974,The Alamo,2004,137,History,2000s
305379,tt0318974,The Alamo,2004,137,War,2000s
305393,tt0318988,Ana and the Others,2003,80,Drama,2000s
305465,tt0319061,Big Fish,2003,125,Adventure,2000s
305465,tt0319061,Big Fish,2003,125,Drama,2000s
305465,tt0319061,Big Fish,2003,125,Fantasy,2000s
305549,tt0319147,Casomai,2002,114,Comedy,2000s
305549,tt0319147,Casomai,2002,114,Romance,2000s
305635,tt0319237,Incantato,2003,107,Comedy,2000s
305635,tt0319237,Incantato,2003,107,Drama,2000s
305635,tt0319237,Incantato,2003,107,Romance,2000s
305659,tt0319262,The Day After Tomorrow,2004,124,Action,2000s
305659,tt0319262,The Day After Tomorrow,2004,124,Adventure,2000s
305659,tt0319262,The Day After Tomorrow,2004,124,Sci-Fi,2000s
305736,tt0319343,Elf,2003,97,Adventure,2000s
305736,tt0319343,Elf,2003,97,Comedy,2000s
305736,tt0319343,Elf,2003,97,Family,2000s
305858,tt0319470,The Guys,2002,84,Drama,2000s
305911,tt0319524,How to Deal,2003,101,Comedy,2000s
305911,tt0319524,How to Deal,2003,101,Drama,2000s
305911,tt0319524,How to Deal,2003,101,Romance,2000s
305918,tt0319531,I'll Sleep When I'm Dead,2003,103,Crime,2000s
305918,tt0319531,I'll Sleep When I'm Dead,2003,103,Drama,2000s
305918,tt0319531,I'll Sleep When I'm Dead,2003,103,Mystery,2000s
306071,tt0319685,A House Built on Water,2002,108,Drama,2000s
306071,tt0319685,A House Built on Water,2002,108,Fantasy,2000s
306112,tt0319728,The Last Horror Movie,2003,80,Horror,2000s
306112,tt0319728,The Last Horror Movie,2003,80,Thriller,2000s
306142,tt0319758,Live from Baghdad,2002,108,Drama,2000s
306142,tt0319758,Live from Baghdad,2002,108,War,2000s
306153,tt0319769,Mondays in the Sun,2002,113,Comedy,2000s
306153,tt0319769,Mondays in the Sun,2002,113,Drama,2000s
306205,tt0319821,Maria,2003,97,Comedy,2000s
306205,tt0319821,Maria,2003,97,Drama,2000s
306210,tt0319829,Masked and Anonymous,2003,112,Comedy,2000s
306210,tt0319829,Masked and Anonymous,2003,112,Drama,2000s
306210,tt0319829,Masked and Anonymous,2003,112,Music,2000s
306215,tt0319836,The Clay Bird,2002,95,Drama,2000s
306215,tt0319836,The Clay Bird,2002,95,History,2000s
306295,tt0319917,Planta 4ª,2003,100,Comedy,2000s
306295,tt0319917,Planta 4ª,2003,100,Drama,2000s
306295,tt0319917,Planta 4ª,2003,100,Family,2000s
306342,tt0319970,Carrie,2002,132,Drama,2000s
306342,tt0319970,Carrie,2002,132,Horror,2000s
306342,tt0319970,Carrie,2002,132,Sci-Fi,2000s
306412,tt0320042,Kamchatka,2002,106,Drama,2000s
306527,tt0320159,All the Way,2003,97,Biography,2000s
306527,tt0320159,All the Way,2003,97,Comedy,2000s
306527,tt0320159,All the Way,2003,97,Drama,2000s
306560,tt0320193,Oasis,2002,133,Drama,2000s
306560,tt0320193,Oasis,2002,133,Romance,2000s
306611,tt0320244,Party Monster,2003,98,Biography,2000s
306611,tt0320244,Party Monster,2003,98,Crime,2000s
306611,tt0320244,Party Monster,2003,98,Drama,2000s
307012,tt0320661,Kingdom of Heaven,2005,144,Action,2000s
307012,tt0320661,Kingdom of Heaven,2005,144,Adventure,2000s
307012,tt0320661,Kingdom of Heaven,2005,144,Drama,2000s
307019,tt0320668,Two Days,2003,87,Comedy,2000s
307019,tt0320668,Two Days,2003,87,Drama,2000s
307042,tt0320691,Underworld,2003,121,Action,2000s
307042,tt0320691,Underworld,2003,121,Fantasy,2000s
307042,tt0320691,Underworld,2003,121,Thriller,2000s
307632,tt0321305,Killers on Holiday,2002,95,Comedy,2000s
307685,tt0321359,Return to the Batcave: the Misadventures of Adam and Burt,2003,90,Action,2000s
307685,tt0321359,Return to the Batcave: the Misadventures of Adam and Burt,2003,90,Biography,2000s
307685,tt0321359,Return to the Batcave: the Misadventures of Adam and Burt,2003,90,Comedy,2000s
307742,tt0321416,Benedict Arnold: A Question of Honor,2003,100,Drama,2000s
307742,tt0321416,Benedict Arnold: A Question of Honor,2003,100,History,2000s
307764,tt0321440,Welcome to the Roses,2003,90,Comedy,2000s
307766,tt0321442,The Big Empty,2003,94,Comedy,2000s
307766,tt0321442,The Big Empty,2003,94,Drama,2000s
307766,tt0321442,The Big Empty,2003,94,Mystery,2000s
308032,tt0321715,La Classe américaine,1993,70,Comedy,1990s
308096,tt0321781,Cremaster 3,2002,182,Drama,2000s
308096,tt0321781,Cremaster 3,2002,182,Fantasy,2000s
308333,tt0322023,"Die, Mommie, Die!",2003,90,Comedy,2000s
308559,tt0322259,2 Fast 2 Furious,2003,107,Action,2000s
308559,tt0322259,2 Fast 2 Furious,2003,107,Crime,2000s
308559,tt0322259,2 Fast 2 Furious,2003,107,Thriller,2000s
308588,tt0322289,The Flower of Evil,2003,104,Drama,2000s
308588,tt0322289,The Flower of Evil,2003,104,Thriller,2000s
308597,tt0322298,The Bottom of the Sea,2003,92,Drama,2000s
308597,tt0322298,The Bottom of the Sea,2003,92,Thriller,2000s
308629,tt0322330,Freaky Friday,2003,97,Comedy,2000s
308629,tt0322330,Freaky Friday,2003,97,Family,2000s
308629,tt0322330,Freaky Friday,2003,97,Fantasy,2000s
308718,tt0322422,Gleason,2002,120,Biography,2000s
308718,tt0322422,Gleason,2002,120,Drama,2000s
308718,tt0322422,Gleason,2002,120,Family,2000s
308837,tt0322545,Berlin Blues,2003,105,Comedy,2000s
308837,tt0322545,Berlin Blues,2003,105,Drama,2000s
308880,tt0322589,Honey,2003,94,Drama,2000s
308880,tt0322589,Honey,2003,94,Music,2000s
308880,tt0322589,Honey,2003,94,Romance,2000s
308913,tt0322622,The Hound of the Baskervilles,2002,100,Adventure,2000s
308913,tt0322622,The Hound of the Baskervilles,2002,100,Drama,2000s
308913,tt0322622,The Hound of the Baskervilles,2002,100,Horror,2000s
308949,tt0322659,Northfork,2003,103,Drama,2000s
308949,tt0322659,Northfork,2003,103,Fantasy,2000s
308988,tt0322700,I Love Your Work,2003,111,Drama,2000s
308988,tt0322700,I Love Your Work,2003,111,Mystery,2000s
309012,tt0322725,The Embalmer,2002,100,Drama,2000s
309012,tt0322725,The Embalmer,2002,100,Romance,2000s
309110,tt0322824,Japón,2002,130,Drama,2000s
309202,tt0322918,Saint Seiya: The Heated Battle of the Gods,1988,45,Action,1980s
309202,tt0322918,Saint Seiya: The Heated Battle of the Gods,1988,45,Animation,1980s
309202,tt0322918,Saint Seiya: The Heated Battle of the Gods,1988,45,Fantasy,1980s
309317,tt0323033,Laws of Attraction,2004,90,Comedy,2000s
309317,tt0323033,Laws of Attraction,2004,90,Romance,2000s
309401,tt0323120,Loving Annabelle,2006,77,Drama,2000s
309401,tt0323120,Loving Annabelle,2006,77,Romance,2000s
309572,tt0323298,The Mother,2003,112,Drama,2000s
309572,tt0323298,The Mother,2003,112,Romance,2000s
309606,tt0323332,My House in Umbria,2003,103,Drama,2000s
309606,tt0323332,My House in Umbria,2003,103,Mystery,2000s
309606,tt0323332,My House in Umbria,2003,103,Romance,2000s
309764,tt0323495,The Secret Life of Zoey,2002,92,Drama,2000s
309837,tt0323571,Nemesis Game,2003,92,Mystery,2000s
309837,tt0323571,Nemesis Game,2003,92,Thriller,2000s
309895,tt0323630,Phone,2002,104,Horror,2000s
309895,tt0323630,Phone,2002,104,Mystery,2000s
309895,tt0323630,Phone,2002,104,Thriller,2000s
309898,tt0323633,Melvin Goes to Dinner,2003,83,Comedy,2000s
309898,tt0323633,Melvin Goes to Dinner,2003,83,Drama,2000s
309898,tt0323633,Melvin Goes to Dinner,2003,83,Romance,2000s
309906,tt0323642,Piglet's Big Movie,2003,75,Adventure,2000s
309906,tt0323642,Piglet's Big Movie,2003,75,Animation,2000s
309906,tt0323642,Piglet's Big Movie,2003,75,Comedy,2000s
310060,tt0323807,"Remember Me, My Love",2003,125,Comedy,2000s
310060,tt0323807,"Remember Me, My Love",2003,125,Drama,2000s
310060,tt0323807,"Remember Me, My Love",2003,125,Romance,2000s
310063,tt0323810,Right on Track,2003,89,Biography,2000s
310063,tt0323810,Right on Track,2003,89,Drama,2000s
310063,tt0323810,Right on Track,2003,89,Family,2000s
310120,tt0323869,Saint Seiya: Evil Goddess Eris,1987,46,Action,1980s
310120,tt0323869,Saint Seiya: Evil Goddess Eris,1987,46,Animation,1980s
310120,tt0323869,Saint Seiya: Evil Goddess Eris,1987,46,Fantasy,1980s
310188,tt0323939,Shade,2003,101,Crime,2000s
310188,tt0323939,Shade,2003,101,Thriller,2000s
310193,tt0323944,Shattered Glass,2003,94,Drama,2000s
310193,tt0323944,Shattered Glass,2003,94,History,2000s
310259,tt0324013,Soldier's Girl,2003,112,Biography,2000s
310259,tt0324013,Soldier's Girl,2003,112,Crime,2000s
310259,tt0324013,Soldier's Girl,2003,112,Drama,2000s
310261,tt0324015,Soloalbum,2003,89,Comedy,2000s
310261,tt0324015,Soloalbum,2003,89,Romance,2000s
310372,tt0324127,Suspect Zero,2004,99,Crime,2000s
310372,tt0324127,Suspect Zero,2004,99,Horror,2000s
310372,tt0324127,Suspect Zero,2004,99,Mystery,2000s
310378,tt0324133,Swimming Pool,2003,102,Crime,2000s
310378,tt0324133,Swimming Pool,2003,102,Drama,2000s
310378,tt0324133,Swimming Pool,2003,102,Mystery,2000s
310402,tt0324158,Suddenly,2002,92,Comedy,2000s
310402,tt0324158,Suddenly,2002,92,Drama,2000s
310440,tt0324197,Time of the Wolf,2003,114,Drama,2000s
310459,tt0324216,The Texas Chainsaw Massacre,2003,98,Crime,2000s
310459,tt0324216,The Texas Chainsaw Massacre,2003,98,Horror,2000s
310483,tt0324242,3 Extremes II,2002,140,Horror,2000s
310483,tt0324242,3 Extremes II,2002,140,Mystery,2000s
310782,tt0324554,Wicker Park,2004,114,Drama,2000s
310782,tt0324554,Wicker Park,2004,114,Mystery,2000s
310782,tt0324554,Wicker Park,2004,114,Romance,2000s
310845,tt0324619,Spinning Boris,2003,112,Comedy,2000s
310845,tt0324619,Spinning Boris,2003,112,Drama,2000s
311225,tt0325011,The Goodbye Kiss,2006,107,Crime,2000s
311225,tt0325011,The Goodbye Kiss,2006,107,Drama,2000s
311225,tt0325011,The Goodbye Kiss,2006,107,Thriller,2000s
311269,tt0325055,Sylvia,2003,110,Biography,2000s
311269,tt0325055,Sylvia,2003,110,Drama,2000s
311269,tt0325055,Sylvia,2003,110,Romance,2000s
311333,tt0325123,Bright Young Things,2003,102,Comedy,2000s
311333,tt0325123,Bright Young Things,2003,102,Drama,2000s
311333,tt0325123,Bright Young Things,2003,102,War,2000s
311373,tt0325165,Champion,2002,117,Drama,2000s
311399,tt0325191,Sabah,2005,86,Comedy,2000s
311399,tt0325191,Sabah,2005,86,Drama,2000s
311399,tt0325191,Sabah,2005,86,Romance,2000s
311441,tt0325234,The Delicate Art of Parking,2003,90,Comedy,2000s
311465,tt0325258,Dickie Roberts: Former Child Star,2003,98,Comedy,2000s
311529,tt0325322,Obsessed,2002,90,Drama,2000s
311529,tt0325322,Obsessed,2002,90,Mystery,2000s
311529,tt0325322,Obsessed,2002,90,Thriller,2000s
311558,tt0325352,I'll Be There,2003,105,Comedy,2000s
311558,tt0325352,I'll Be There,2003,105,Musical,2000s
311558,tt0325352,I'll Be There,2003,105,Romance,2000s
311677,tt0325478,God's Sandbox,2002,86,Drama,2000s
311736,tt0325537,Head of State,2003,95,Comedy,2000s
311795,tt0325596,The I Inside,2004,90,Mystery,2000s
311795,tt0325596,The I Inside,2004,90,Sci-Fi,2000s
311795,tt0325596,The I Inside,2004,90,Thriller,2000s
311901,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,117,Action,2000s
311901,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,117,Adventure,2000s
311901,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,117,Fantasy,2000s
311908,tt0325710,The Last Samurai,2003,154,Action,2000s
311908,tt0325710,The Last Samurai,2003,154,Drama,2000s
311911,tt0325713,Lautlos,2004,94,Action,2000s
311911,tt0325713,Lautlos,2004,94,Crime,2000s
311911,tt0325713,Lautlos,2004,94,Romance,2000s
311923,tt0325725,Legend of the Candy Cane,2001,42,Animation,2000s
311923,tt0325725,Legend of the Candy Cane,2001,42,Comedy,2000s
311923,tt0325725,Legend of the Candy Cane,2001,42,Drama,2000s
312001,tt0325805,Matchstick Men,2003,116,Comedy,2000s
312001,tt0325805,Matchstick Men,2003,116,Crime,2000s
312001,tt0325805,Matchstick Men,2003,116,Drama,2000s
312020,tt0325826,A Thousand Months,2003,124,Drama,2000s
312169,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Action,2000s
312169,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Adventure,2000s
312169,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Fantasy,2000s
312223,tt0326036,Who Killed Bambi?,2003,126,Drama,2000s
312223,tt0326036,Who Killed Bambi?,2003,126,Thriller,2000s
312288,tt0326101,Saint Seiya: Warriors of the Final Holy Battle,1989,45,Action,1980s
312288,tt0326101,Saint Seiya: Warriors of the Final Holy Battle,1989,45,Animation,1980s
312288,tt0326101,Saint Seiya: Warriors of the Final Holy Battle,1989,45,Fantasy,1980s
312308,tt0326121,Second Nature,2003,90,Drama,2000s
312308,tt0326121,Second Nature,2003,90,Mystery,2000s
312308,tt0326121,Second Nature,2003,90,Sci-Fi,2000s
312330,tt0326143,Saint Seiya: Legend of Crimson Youth,1988,71,Action,1980s
312330,tt0326143,Saint Seiya: Legend of Crimson Youth,1988,71,Animation,1980s
312330,tt0326143,Saint Seiya: Legend of Crimson Youth,1988,71,Fantasy,1980s
312392,tt0326208,Stander,2003,111,Action,2000s
312392,tt0326208,Stander,2003,111,Biography,2000s
312392,tt0326208,Stander,2003,111,Crime,2000s
312602,tt0326429,The Miracle of Bern,2003,118,Drama,2000s
312602,tt0326429,The Miracle of Bern,2003,118,Sport,2000s
312745,tt0326576,Humraaz,2002,173,Action,2000s
312745,tt0326576,Humraaz,2002,173,Musical,2000s
312745,tt0326576,Humraaz,2002,173,Romance,2000s
312932,tt0326773,Blue,2002,116,Drama,2000s
312932,tt0326773,Blue,2002,116,Romance,2000s
312965,tt0326806,Civil Brand,2002,95,Crime,2000s
312965,tt0326806,Civil Brand,2002,95,Drama,2000s
312965,tt0326806,Civil Brand,2002,95,Thriller,2000s
312972,tt0326814,The Crooked E: The Unshredded Truth About Enron,2003,100,Drama,2000s
312991,tt0326835,Dot the I,2003,92,Drama,2000s
312991,tt0326835,Dot the I,2003,92,Romance,2000s
312991,tt0326835,Dot the I,2003,92,Thriller,2000s
313052,tt0326900,Good Boy,2003,88,Comedy,2000s
313052,tt0326900,Good Boy,2003,88,Drama,2000s
313052,tt0326900,Good Boy,2003,88,Family,2000s
313057,tt0326905,The Great Raid,2005,132,Action,2000s
313057,tt0326905,The Great Raid,2005,132,Drama,2000s
313057,tt0326905,The Great Raid,2005,132,War,2000s
313115,tt0326965,In My Sleep,2010,104,Drama,2010s
313115,tt0326965,In My Sleep,2010,104,Mystery,2010s
313115,tt0326965,In My Sleep,2010,104,Thriller,2010s
313125,tt0326977,I'm Not Scared,2003,108,Crime,2000s
313125,tt0326977,I'm Not Scared,2003,108,Drama,2000s
313125,tt0326977,I'm Not Scared,2003,108,Mystery,2000s
313150,tt0327002,Manhunt,1976,151,Action,1970s
313150,tt0327002,Manhunt,1976,151,Crime,1970s
313150,tt0327002,Manhunt,1976,151,Drama,1970s
313203,tt0327056,Mystic River,2003,138,Crime,2000s
313203,tt0327056,Mystic River,2003,138,Drama,2000s
313203,tt0327056,Mystic River,2003,138,Mystery,2000s
313218,tt0327071,Om Jai Jagadish,2002,172,Drama,2000s
313218,tt0327071,Om Jai Jagadish,2002,172,Musical,2000s
313231,tt0327084,Over the Hedge,2006,83,Adventure,2000s
313231,tt0327084,Over the Hedge,2006,83,Animation,2000s
313231,tt0327084,Over the Hedge,2006,83,Comedy,2000s
313283,tt0327137,Secondhand Lions,2003,111,Comedy,2000s
313283,tt0327137,Secondhand Lions,2003,111,Drama,2000s
313283,tt0327137,Secondhand Lions,2003,111,Family,2000s
313308,tt0327162,The Stepford Wives,2004,93,Comedy,2000s
313308,tt0327162,The Stepford Wives,2004,93,Horror,2000s
313308,tt0327162,The Stepford Wives,2004,93,Sci-Fi,2000s
313313,tt0327169,Resurrection of the Little Match Girl,2002,123,Action,2000s
313313,tt0327169,Resurrection of the Little Match Girl,2002,123,Comedy,2000s
313313,tt0327169,Resurrection of the Little Match Girl,2002,123,Sci-Fi,2000s
313353,tt0327210,Uncle Nino,2003,104,Comedy,2000s
313353,tt0327210,Uncle Nino,2003,104,Drama,2000s
313353,tt0327210,Uncle Nino,2003,104,Family,2000s
313370,tt0327227,Play It Loud!,2003,97,Comedy,2000s
313370,tt0327227,Play It Loud!,2003,97,Drama,2000s
313370,tt0327227,Play It Loud!,2003,97,Music,2000s
313389,tt0327247,The Whole Ten Yards,2004,98,Comedy,2000s
313389,tt0327247,The Whole Ten Yards,2004,98,Crime,2000s
313389,tt0327247,The Whole Ten Yards,2004,98,Thriller,2000s
